Message,CaseNumber,Summary
customer asked philipss i love only you. customer asked witam szukam kontaktu do biznesmena pseudonim philipss i biznesmena pseudonim awokado z japonii potrzebuj ich bezporedniej pomocy i opieki poniewa od kilku lat jestem przeladowana przez terrorystw ci terroryci chc mnie zabi oszpeci poama chc jak najszybciej wyjecha z polski do japonii do philipssa oraz do awokado z japonii albo do gdziekolwiek indziej tylko eby to nie bya wschodnia cz wiata moja decyzja nigdy si nie zmieni pomcie mi prosz nawiza z nimi kontakt ps jestem zakochana w mczynie pseudonim philipss szczliwego nowego roku mj numer telefonu mj hangouts jestem rwnie na whatsapp pozdrawiam magdalena grotkowska,4445973,customer needs help with bezporedniej. customer asks philipss i love only him. tells philipss szukam kontaktu do biznesmena pseudonim philipss i biznesmena pseudonim awokado z japonii potrzebuj szukam kontaktu do biznesmena pseudonim philipss i biznesmena pseudonim awokado z japonii potrzebuj szukam kontaktu do biznesmena pseudonim philipss i biznesmena pseudonim awokado z japonii potrzebuj szukam kontaktu do biznesmena pseudonim philipss i biznesmena pseudonim awokado z japonii potrzebuj szukam kontaktu do biznesmena pseudonim philipsss i biznesmena pseudonim awokado z japonii potrzebuj szukam kontaktu do biznesmena pseudonim philipss i biznesmena pseudonim awokado z japonii potrzebuj szukam kontaktu do biznesmena pseudonim philip. customer is still waiting for help.
customer asked how many times should i clean the machine. executive replied hello firyal thank you for your question wed be happy to give you detailed instructions on the maintece of your espresso machine to offer you the most accurate information could you please share its model number many thanks in advance. executive replied hi kareem are we still able to provide you with any assistance if so feel free to let us know,4446032,customer needs help with espresso machine. customer says how many times should i clean the machine. agent asks how many times should clean the machine.
customer asked i registered my phillips dreamstation with the recall website months ago but i dont remember getting a confirmation my info was received how do i know its been logged. executive replied hi ashleigh thank you for reaching out you can find more information on our dedicated support page please consider reaching out to the provided contact information on the page where our dedicated support team will be able to assist you further. customer asked thank you,4446136,customer ashleigh registered her phillips dreamstation with the recall website but she doesn't remember getting a confirmation. agent suggests she reach out to the provided contact information on the page.
customer asked when will you quit sending me notices about my dreammapper recall and instead send me a new machine its been over months since the initial recall notice. executive replied hi we are aiming to get replacement devices into the hands of patients as soon as possible and began shipping replacement devices in august. executive replied production capacity has increased and we will continue to explore avenues to expand manufacturing further including working with more suppliers and service providers. customer asked guess whose fault it is according to you guessed itcovid,4446239,customer needs help with dreammapper. customer asks why hasn't sent a replacement machine. agent answers it's because it's the fault of
customer asked happy new year guys i wanted to get a travel case for my girlfriends toothbrush would this model be the only option or are there other cases that would fit as well. customer asked thank you very much. executive replied hi michael thanks and best wishes for the new year to you too so nice of you to gift her a sonicare travel case we do have other color schemes as well if that is what you are looking for unfortunately we dont have other travel case models at the moment you can find the other color cases here if you have any other questions please do let us know kind regards kim. customer asked thank you kim that was very helpful i just ordered one michael. executive replied youre welcome,4446640,customer helps Michael buy a travel case for his girlfriend's toothbrush. agent replied youre welcome.
customer asked so i bought light bars and the have the nerve to not tell the customers that you need the additional hue bridge like hello but the info in the front and not in small letters on the back. executive replied hello aumazul thanks for sharing your experience our colleagues from will provide you with an answer as soon as possible. customer asked dm sent _. executive replied thanks aumazul our colleagues will be with you soon thank you. customer asked if you ever buy hue light bar remember to buy the bridge hue they dont tell you that before hand,4446771,customer bought light bars and the have the nerve to not tell the customers that needs the additional hue bridge like hello but the info in the front and not in small letters on the back. agent replied dm sent _. executive replied thanks aumazul our colleagues will be with you soon thank you.
customer asked so pathetic and disappointing service provided by service center in march i have purchased bluetooth speaker and now im facing charging issues first i complained about it in customer care they informed to take it to service centre in gwalior. customer asked from there they said that the box of the speaker is required as it contains serial number but i no longer have the box and it wasnt even clear before that box is used as guarantees hope ill get some positive and helping reply. executive replied hello alka thank you for contacting us and for bringing this to our attention were sorry to hear about your speaker but lets see how we can help you first could you please send us the model number of your device in a direct private message here thanks in advance,4446780,customer needs help with bluetooth speaker. customer complains about the service provided by the service center. agent apologizes and asks to send the model number of the device in a private message.
customer asked happy new year i need the small precision comb to for a phillips hair clipper not sure which one to get. executive replied hello amr happy new year and thanks for contacting us here for assistance were glad to help you here well look into this and get back to you as soon as we can. customer asked ok thank you. executive replied hi there amr this is charles chatting and happy to help ive had a look and we dont have the to but you can get the to comb here we hope that helps regards charles. customer asked ok thank you,4446809,customer calls to buy a small precision comb for a phillips hair clipper. agent replied look into this and get back to you as soon as we can.
customer asked hi. customer asked how are you. customer asked this is rizwan from pakistan. customer asked i need user manual for phillips model. executive replied hi there you can find the manual right here hope that helps. customer asked ok thanks. customer asked not exact model. customer asked its similar model. customer asked phillips. executive replied no worries rizwan the manual in the following link applies to your model we hope this helps. customer asked ok. customer asked thanks for sharing,4446811,customer helps find the user manual for phillips model. agent replied you can find the manual right here hope that helps.
customer asked how do we adjust the automatic turn off timer i set it to minutes i think some months ago but i forgot how i did i think i had to keep some button pressed down. executive replied hi thanks for your comment you should be able to find all the information you are looking for at this link should you require any further help please reach out to us on social media were available on facebook and twitter we hope this helps,4446987,customer says how do we adjust the automatic turn off timer. agent tells how to adjust the automatic turn off timer.
customer asked cant pair not getting the pin what now. executive replied hello thanks for reaching out for questions on healthcare products you need to contact our sleep apnea care team if you tell us where you are located we can provide you with the relevant email address and phone number thank you. customer asked healthcare detroit area. executive replied thank you for confirming your location for assistance with your dreamstation cpap please call they will be happy to help you,4447080,customer needs help with healthcare products. customer thanks for confirming location for assistance with dreamstation cpap. agent replied thank you for confirming your location.
customer asked please would you send a message to your christmas light designers manufacturers that consumers would love coloured led tree lights which look like incandescent lights from the red blue green pink yellow or do you make them already. executive replied hi maggie thanks for sharing this what a fabulous idea we recommend reaching out to our hue team as they would be able to give you more information on all of the available options they would also greatly appreciate hearing your feedback,4447177,customer needs help with led tree lights. customer wants to send a message to Christmas light designers manufacturers. agent suggests reach out to their hue team.
customer asked hi i have a question about the philips zoom nitewhite is it safe to use whilst breastfeeding. executive replied hi thanks for your message one of our colleagues will be right with you but if you think your product is faulty you can also try our new diy repairexchange feature on our website philipstoapprande in any case thanks for your patience in the meantime. executive replied hi chelsea thanks for reaching out to us unfortunately our zoom nitewhite isnt safe to be used by pregt or lactating women were sorry that we cant inform you otherwise should you have other questions or concerns feel free to let us know well be happy to help. customer asked ok thank you,4447198,customer says is it safe to use whilst breastfeeding. agent tells the philips zoom nitewhite isn't safe to be used by pregt or lactating women.
customer asked can the avent breast pump be sterilised in a microwave steriliser or does it need to be done in a steam steriliser. executive replied hi catherine thanks for reaching out can you please share the model number of your breast pump so we can take a closer look awaiting your reply. executive replied thanks for your reply catherine we recommend disinfecting all the nonelectric parts of your breast pump in boiling water you can find the stepbystep guide on page of the user manual below alternatively a steam steriliser can also be used does this answer your question awaiting your reply. customer asked thanks for your help. executive replied youre welcome should you have other questions or inquiries feel free to reach out to us again we wish you a happy new year,4447201,customer needs help with avent breast pump. customer recommends disinfecting all the nonelectric parts of the breast pump in boiling water or a steam steriliser. agent replied disinfecting all the nonelectric parts of your breast pump in boiling water.
customer asked hi ive recently bought a new speed pro max vacuum cleaner and im trying to register it online the problem is that i cant find the model number anywhere on the product can you please help me with this kind regards kristin. executive replied hello kristin and thank you for contacting us the name of the model you have is and the serial number if you still have problems with the registration feel free to write to me here again oscar. executive replied thanks for our conversation we hope weve been able to help you here on social media and would really appreciate it if you could fill out this quick survey it will only take a minute to complete,4447250,customer wants to register a new vacuum cleaner but can't find the model number anywhere on the product. agent asks to fill out a quick survey.
customer asked machine never came back in stock and it is now a new year so my coupon wont work for when it comes back in stock. executive replied thank you for your message sammy were sorry that the lattego that you wanted was not restocked on our website this year however you neednt worry in the even that youll see that the espresso machine of your choice is restocked your discount coupon will be renewed just like we promised previously hopefully youll be able to purchase it in no time,4447639,customer needs help with espresso machine. customer says the coupon won't work for when the machine comes back in stock. agent replied executive replied thank you for your message sammy.
customer asked is anyone available to chat. customer asked hello i purchased your coffee machine series and want to know what maintece kit is compatible with it. executive replied hello jo annie thank you for your message first of all congratulations on your purchase this espresso machine is truly a superb product for all coffee lovers here are all the accessories compatible with your lattego including all suggested maintece products additionally we though that you may also find this website very useful it has all relevant information regarding your device we hope this helps feel free to ask any additional questions. customer asked thank you so much. executive replied its been a pleasure jo,4447673,customer calls to know what maintece kit is compatible with the coffee machine. agent replied its been a pleasure.
customer asked is anyone available to chat. executive replied hello els thanks for your message how can we help you if you need assistance could you reply and let us know as we will be more than happy to help you. customer asked close. executive replied hi els thank you for your response were not sure if we know what do you mean exactly could you specify wed be very grateful. customer asked the question was answered thank you. executive replied thanks for letting us know els feel free to reach out to us in case of any future questions or inquiries,4447676,customer needs help with close. customer thanks for replying to message and will be more than happy to help agent replied the question was answered thank you.
customer asked hey hi what the price liter oxygen concentrator and warranty. customer asked my whatsapp no. executive replied hello ravi and thank you for contacting us in this matter could you kindly let us know is you want to inquire about our simplygo portable oxygen concentrators or are you interested in home oxygen system also a confirmation of your country of residence would be a huge help thank you in advance,4447708,customer needs help with liter oxygen concentrator. customer asks about the price of oxygen concentrator and warranty. agent replied executive replied hello ravi and thank you for contacting us in this matter.
customer asked the rubber o ring is broken on our coffee machine. customer asked we need a replacement o ring as we just bought the machine in july. executive replied hi emily thanks for your message regarding your coffee machine we are sorry to hear that a part has become faulty could you just confirm your country of residence and send us a copy of your proof of purchase as then we can help you more effectively well look out for your reply,4447738,customer wants a replacement o ring for their coffee machine. agent asks to confirm country of residence and send a copy of the proof of purchase.
customer asked how much does this go for. executive replied hi and thank you for reaching out you can find more information on our dedicated website we hope this helps. executive replied hi we were wondering if you need any additional assistance feel free to let us know. customer asked i sure will thanks a lot. executive replied thanks for our conversation we hope weve been able to help you here on social media and would really appreciate it if you could fill out this quick survey it will only take a minute to complete,4447773,customer says i sure will thanks a lot. agent asks for help on social media and asks to fill out a quick survey.
customer asked prologue done so happy to be back on this race and ready for the first stage tomorrow mchphotocz husqvarnaht dafy_moto husqvarnamotorcycles viltais michelinmotorcycle shad_motorcycle_cases furyganofficiel renonceworld idmotion fivegloves shoeieurope fmfvision moracofr updesignmoto kutvek niemannfrey philipsfrance funnelweb_filter philipsautomotivelighting alphanumeriq bbb iponelube wp_suspension barrat_automobiles barrat_automobilies_moulins unibeo gardenicecafe_france thetoolscompany apcenergie cmdata marcyparis boudottp rouerguealu cabinetracine villedemoulins allierdpt ffmoto fivegloves dakarrally,4447842,customer needs help with prologue. customer is back on the race and ready for the first stage tomorrow mchphotocz husqvarnaht dafy_moto husqvarnamotorcycles viltais michelinmotorcycle shad_motorcycles furyganofficiel renonceworld idmotion fivegloves shoeieurope fmfvision moracofr updesignmoto kutvek niemannfrey philipsfrance funnelweb_filter philipsautomotivelighting alphanumeriq iponelube wp_suspension barrat_automobiles barrat_automobilies mchphotocz husqvarnaht dafy_moto husqvarnamotorcycles viltais michelinmotorcycle shad_motorcycles furyganofficiel renonceworld idmotion fivegloves shoeieurope fmfvision moracofr updesignmoto kutvek niemannfrey philipsfrance funnelweb_filter philipsautomotivelighting alphanumeriq iponelube wp_suspension barrat_automobiles barrat_automobilies mchphotocz husqvarnaht dafy_moto husqvarnamotorcycles viltais michelinmotorcycle shad_motorcycles furyganofficiel reno. customer is still waiting for help.
customer asked first dakar stage and already lot of sand i really enjoy the stage no mistakes and awesome landscapes rally_zone husqvarnaht dafy_moto husqvarnamotorcycles viltais michelinmotorcycle shad_motorcycle_cases furyganofficiel renonceworld idmotion fivegloves shoeieurope fmfvision moracofr updesignmoto kutvek niemannfrey philipsfrance funnelweb_filter philipsautomotivelighting alphanumeriq bbb iponelube wp_suspension barrat_automobiles barrat_automobilies_moulins unibeo gardenicecafe_france thetoolscompany apcenergie cmdata marcyparis boudottp rouerguealu cabinetracine villedemoulins allierdpt ffmoto fivegloves dakarrally,4447854,customer enjoys the stage no mistakes and awesome landscapes rally zone husqvarnaht dafymoto husqvarnamotorcycles taivils michelinmotorcycle shad_motorcycles furyganofficiel renonceworld idmotion fivegloves shoeieurope fmfvision moracofr updesignmoto kutvek niemannfrey philipsfrance funnelweb_filter philipsautomotivelighting alphanumeriq iponelube wp_suspension barrat_automobiles barrat_automobilies barrat_automobilies barrat_automobilies barrat_automobilies barrat_automobilies barrat_automobilies barrat_automobilies barrat_automobilies barrat_automobilies barrat_automobilies barrat_automobilies barrat_automobilies barrat_automobilies barrat_automobilies barrat_automobilies barrat_automobilies barrat_automobilies barrat_automobilies barrat_automobilies barrat_automobilies barrat_automobilies barrat_automobilies barrat_automobilies barrat_automobilies barrat_automobilies barrat_automobil. customer is still waiting for help.
customer asked hi i have seen you have reviews from product testing by females but no males i am looking to ipl my hair and after reading reviews of the lumea can see no from males how can i support is being a product tester for your health and beauty products to give honest reviews from a male perspective thanks tom. executive replied hello tom thanks for reaching out were honored by your will to work together with us and sharing your honest experience with our products here is a website through which you can apply to be one of our product testers in case of any additional questions were always here for you,4447922,customer needs help with ipl my hair. customer wants to apply to be a product tester for health and beauty products to give honest reviews from a male perspective. agent replied here is a website through which you can apply to be one of our product testers.
customer asked your office please jk. executive replied hello altaf thanks for your message could you explain which type of help you are seeking we can then advise you on the most suitable details we will look out for your reply. customer asked i am shopkeeper i have best rate for philips. customer asked and also electracion. executive replied thank you for your reply altaf however we are not sure if we understand what do you mean would you mind rephrasing many thanks in advance,4448061,customer asks for best rate for philips and electracion. agent replied hello altaf.
customer asked hi im looking to complain about one of your products how do i do that formally thanks. executive replied hello kelly thank you for contacting us if youd like we can try to help you here with any philips product that is troubling you hope to hear soon from you. customer asked can you just give me a contact email address please thanks. executive replied hello kelly unfortunately we cant share any internal emails if you do not want to do this through us we can share a contact page link with you we hope this helps feel free to let us know if you change your mind were always here for you,4448102,customer needs help with philips. customer Kelly wants to complain about a product and asks for a contact email address. agent replied we cant share any internal emails if you do not want to do this through us we can share a contact page link.
customer asked not effective. executive replied hi sukla thanks for reaching out to us regarding your heated straightening brush we are sorry to hear you are not achieving the expected results that must be disappointing we would like to help improve your experience may we suggest placing the selected hair as close as possible to the heated base of the brush to ensure there is good contact with hair for better styling results we hope this helps feel free to reply if you would like further assistance,4448152,customer needs help with heated straightening brush. customer suggests placing the selected hair close to the heated base of the brush to ensure there is good contact with hair for better styling results. agent replied placing the selected hair as close as possible to the heated base of the brush.
customer asked hi. customer asked dm me for. executive replied hi thank you for contacting us please share with us how we could be of assistance hope to hear soon from you. customer asked looking for collaboration. executive replied thanks for your interest in collaborating with us and we appreciate that you are looking into this however we are unable to commit to these proposals at this point wishing you a nice day for now,4448153,customer needs help with collaboration. customer is looking for collaboration with but cannot commit to the proposals at this point. agent replied we are unable to commit to these proposals at this point.
customer asked how strong is thiswhat are its watts. executive replied hello dennis pretty strong at it here starting from ksh and we will deliver it to you also get it at carrefour or naivas supermarkets. executive replied thanks for our conversation we hope weve been able to help you here on social media and would really appreciate it if you could fill out this quick survey it will only take a minute to complete,4448181,customer needs help with dennis pretty strong. customer says how strong is thiswhat are its watts. agent tells how strong the watts are and asks to fill out a quick survey.
customer asked hi my tooth brush on button gets stuck. executive replied hello matt were sorry about this issue it mus t be quite an inconvenience for you have you tried wiping the handle with a damp cloth sometimes the toothpaste buildup can accumulate there and cause blockage of the power button if this tip will not resolve the problem please share a picture depicting the issue and product details of your sonicare we will then take a closer look at the possible solutions here awaiting your reply,4448189,customer needs help with tooth brush. customer has tried wiping the handle with a damp cloth but the toothpaste buildup can accumulate there and cause blockage of the power button. agent will take a closer look at the possible solutions.
customer asked le service philips est une vritable honte ayant achet de la graisse jai t dbit mais rien ne ma t envoy et ils refusent de le faire ce sont des voleurs. customer asked le service philips est une vritable honte ayant achet de la graisse pour cafetire jai t dbit mais rien ne ma t envoy et ils refusent de le faire ce sont des voleurs. customer asked si vous avez un problme philips vous proposera de racheter le produit mais avec de rduction bravo philips,4448281,customer needs help with graisse. customer asks to proposer de racheter les produit mais avec de rduction. customer is still waiting for help.
customer asked price. executive replied hello thanks for your interest in our heated straightening brush you can find more details on this page feel free to reply if you have any further questions. executive replied thanks for our conversation we hope weve been able to help you here on social media and would really appreciate it if you could fill out this quick survey it will only take a minute to complete. executive replied hi again thanks for being in touch with us we highly value feedback and would like to find out more about your experience with our service if you have minute to spare wed love to find out how we did,4448328,customer says price. agent asks to fill out a quick survey to find out more about experience with their service.
customer asked price. executive replied hi jayshree thanks for your comment and interest in our heated straightening brush it looks amazing doesnt it you can find more details on this page feel free to reply if you have any further questions. executive replied thanks for our conversation we hope weve been able to help you here on social media and would really appreciate it if you could fill out this quick survey it will only take a minute to complete. customer asked price. executive replied hi again thanks for being in touch with us we highly value feedback and would like to find out more about your experience with our service if you have minute to spare wed love to find out how we did,4448329,customer says heated straightening brush. agent asks jayshree to fill out a quick survey to find out more about her experience with their service.
customer asked shame the customer service is appalling when things go wrong messaged three times about a warranty claim on a faulty hue appear garden light unit with zero response little surprise given the last faulty unit took a month to sort an exchange. executive replied hi paul we are sorry to hear of your experience could you contact our friends they are available and will be more than happy to help,4448412,customer needs help with garden light unit. customer Paul complains about the customer service. agent apologizes and will be more than happy to help.
customer asked hello my name is kionna and i am the social media content creator behind i am reaching out because i feel that our brands align well with one another and would make for a great partnership i would love to discuss this more and how we could work together to curate a mutually beneficial collaboration if youre open to this id be happy to send over my media kit which includes my audience demographics and analytics as well as my rates please let me know if you have any questions i look forward to hearing from you kind regards kionna shizak,4448528,customer needs help with social media content. customer wants to discuss a mutually beneficial collaboration with. customer is still waiting for help.
customer asked hello my error was resolved the usps location where i mailed the form made the error it has been rectified my question what is the wait time for the rebate how many weeks thank you. executive replied hi kelly were glad that the error has been corrected by usps after submitting the appropriate documents rebate form receipt and upc you will receive the rebate in to weeks stay safe and happy new year. customer asked thank you. executive replied youre welcome,4448685,customer says what is the wait time for the rebate how many weeks. agent tells the rebate will be received in to weeks.
customer asked both my husband and i use cpap machines made by your company we found out in july that there was a recall and upon checking with your site both of ours have been affected six months later and not a damn word on when they will be replaced i find it funny how i started using your machine in october then may i get diagnosed with breast cancer not something that runs in my family and months after i hear of the recall as if we dont already have enough on our minds not to mention medical bills we cant afford to not use our machines any longer nor can we buy another one out of pocket please lets get on top of this better and fix this situation and help put everyones minds at ease sincerely tracey kevin kersznowski,4448761,customer and husband use cpap machines made by company but they have been affected by a recall. asks for help. customer is still waiting for help.
customer asked hey i just got the pasta maker and i didnt get the measuring cups is there any way you can send them to me. executive replied hello martin thank you for your comment we are sorry to hear about this and definitely want to assist you further with this please reach out to us on social media were available on facebook and twitter one of our colleagues will be able to assist you further there many thanks in advance hope to hear from you soon,4448805,customer Martin asks to send the measuring cups for the pasta maker. agent replied executive replied.
customer asked how much. executive replied hello vincent get it here and we will deliver to you. executive replied thanks for our conversation we hope weve been able to help you here on social media and would really appreciate it if you could fill out this quick survey it will only take a minute to complete. executive replied hey patsy get your products here through our ecommerce partners they will deliver to you this particular iron goes for,4448808,customer says how much. agent asks to fill out a quick survey so they can deliver to
customer asked i have waited months for a replacement this replacement should have been done sooner how long do i have to wait ill be checking if there is a class action suit in play if i get sick or have side effects from using it there will someone contacting you i have to use this every night sharon neff. executive replied hi sharon we appreciate that this is a very difficult situation and would like to thank you for reaching out to us about this to see how we could help you best could you share your current country of residence in a private message,4448884,customer has waited months for a replacement. agent asks to share the current country of residence in a private message.
customer asked what is this in my house. executive replied hello thank you for reaching out to us you have asked a terrific question which we would be more than happy to answer what we can do is ask our product team to take a closer look into this our team will reach out to you as soon as possible thanks in advance. executive replied hello were pleased to hear youd like to know more about one of our products our colleagues in the hue team can tell you more about this and you can find them here theyll answer your questions as soon as possible. customer asked thanks. executive replied youre very welcome feel free to get back to us in case of needing further assistance,4448886,customer needs help with one of our products. customer wants to know more about one of their products so asks their product team to take a closer look. agent replied ask our product team to take a closer look into this our team will reach out to you as soon as possible.
customer asked i have a similar blender but the jug broke can i get a replacement. executive replied hello kulthum sorry for that yes you can for repair and spares please reach out to our service centre nabico enterprises on with the model number appears on the base of the product and starts with hr and they will assist. executive replied thanks for our conversation we hope weve been able to help you here on social media and would really appreciate it if you could fill out this quick survey it will only take a minute to complete. customer asked philips home living thank you,4448899,customer has a similar blender but the jug broke can get a replacement. agent asks to fill out a quick survey.
customer asked how we can buy. customer asked send ur contact number please. executive replied hello kalpana thank you for reaching out to us unfortunately we are unable to call you however we are more than capable to assist you here could you elaborate on your issue please with this information we could take a closer look into this many thanks in advance. executive replied hi kalpana wed like to remind you that were still happy to offer our assistance if there is anything we can help you with feel free to message us. customer asked call me. executive replied hello kalpana thanks for getting back to us we cant call you unfortunately if you prefer to receive assistance on the phone please call this number toll free from monday to saturday am to pm or sunday am to pm,4448933,customer kalpana asks how to buy but can't call because prefers to receive assistance on the phone. agent replied we are unable to call you.
customer asked i didnt use it a month even im sorry to say i havent got a receipt this happend when i was shaving so it gave me a little scare your blades are expensive also so should be better than this. executive replied even after the blades has passed the expected usage of months they should not break in this manner most likely it received some damaged from package or after which caused the breakage i want to help you send a new but without a receipt there is unfortunately no option to validate the exchange with the warehouse oscar,4449060,customer hasn't got a receipt for the blades so can't validate the exchange with the warehouse. agent replied i want to help you send a new.
customer asked my simplygo poc auto starts n except power switch all buttons workcant switch onoff tr ied hard reset maybe some setreset issuehighly appreciate if u pls help i uploaded short video. executive replied hi kaushal thank you for sharing this issue with us in order to assist you wed like to ask you to reach out to our specialized colleagues you can reach them on the phone by sms or by email we hope this helps thanks,4449133,customer needs help with simplygo poc. customer asks to reach out to their specialized colleagues for help. agent replied kaushal thank you for sharing this issue with us.
customer asked very bad philips aftersales service agents in albaha region saudi arabia. executive replied hello thank you for reaching out were very sorry to hear about your experience please provide us the product name and more details about your issue. customer asked i have a screen that suddenly stopped and the warranty is still valid when i contacted the maintece representative he told me that i must send it through the transport companies and on my own account to the city of jeddah knowing that i live in the albaha area and the distance between me and it is km because there is no maintece center in the city of albaha. customer asked purchased from eddy company al baha branch,4449251,customer has a screen that suddenly stopped and the warranty is still valid. agent asks to send it through the transport companies and on own account to the city of Jeddah.
customer asked i love my hue smart bulbs except when the power flickers in the night and i wake up to all my lights on at brightness. executive replied hello x thanks for sharing your experience our colleagues from will provide you with an answer as soon as possible. customer asked ill dm you but now that i see the setting i see theres a way to prevent this thats really cool. customer asked dmd you i found that power setting but it still does the same thing of turning back on at full brightness its very rare its an issue but at am when the power flickers its a rude awakening,4449256,customer needs help with hue smart bulbs. customer loves the smart bulbs except when the power flickers in the night and wakes up to all the lights on at brightness. agent tells there's a way to prevent this.
customer asked global arrhythmia market size trends analysis forecasts to request a free sample copy of the report biotronik ge healthcare spacelabs healthcare mylan nv medtronic teva pharmaceutical industries ltd abbott laboratories mayne pharma fukuda denshi nihon kohden glaxosmithkline philips healthcare latinoamrica sanofi upshersmith laboratories llc hillrom novartis international biotelemetry inc globalarrhythmiamarket globalmarketestimates gme marketinsights researchreport marketresearch globalmarketestimates marketreports casestudies market business growth,4449257,customer asks global arrhythmia market size trends analysis forecasts to request a free sample copy of the report. customer is still waiting for help.
customer asked dear sonicare team i am an art director from berlin who works within the field of high fashion from time to time i am introducing brands which i have researched well and think could be interesting to my rather small but highly effective circle of followers throughout my visual introductions i have made several further collaborations happening interview magazin harpers bazaar collaborations with other high fashion brands like moncler etc i would therefore love to test the panasonic diamond and introduce it within my stories to see how far we could go with it best regards alisa,4449272,customer is an art director from berlin who works within the field of high fashion. would love to test the panasonic diamond and introduce it within stories. customer is still waiting for help.
customer asked hello how can i check if the product ive brought is an original its a philips lumea advanced thanks. executive replied hello georgie thank you for reaching out if you purchased your lumea through our official website or via our trusted retailer you can rest assured that your device is a genuine philips product we hope this helps feel free to ask any additional questions. customer asked thanks for your response. executive replied were always at your service georgie if youll have any questions or doubts in the future please let us know,4449395,customer needs help with philips lumea. customer says how can i check if the product ive brought is an original. agent tells can rest assured that the product is a genuine Philips product.
customer asked philipss i love only you i want to be with you as soon as posible please i want to leave poland with you as soon as possible please help me care of me please. customer asked philipss i love only you i want to be with you as soon as posible please i want to leave poland with you as soon as possible please help me care of me please. customer asked philipss i love only you i want to be with you as soon as posible please i want to leave poland with you as soon as possible please help me care of me please,4449417,customer needs help with philipss. customer wants to leave with Philip as soon as possible. customer is still waiting for help.
customer asked with my bdayxmas moneyvouchers i treated myself to this what is it you ask its a air purifier i suffer with chronic sinus issues sleep apnoea have lung capacity im hoping it helps improve my discomfort sleep fatigue another health thing i have to buy. customer asked oooo thank you for the feedback i was worried investing so much in it but ive heard great things about them the price we pay for our health hey,4449509,customer tells about air purifier. customer is still waiting for help.
customer asked hi all kindly assist me in knowing how to sharpen philip norelco shaver blades. executive replied hello were glad to know youre interested in philips products to better assist you please provide us the product name. executive replied hey check out the above link and let me know if these did help. executive replied thanks for our conversation we hope weve been able to help you here on social media and would really appreciate it if you could fill out this quick survey it will only take a minute to complete,4449575,customer wants to know how to sharpen philip norelco shaver blades. agent asks to fill out a quick survey.
customer asked straight in minutes only but it will not stay longerit will stay only for or hours. executive replied hi thank you for your comment were sorry that your straightening brush didnt meet your expectations fully wed like to offer you our assistance here could you please share more details on how were you using your device which mode have you selected and how long did you styled your hair for we hope to hear soon from you. executive replied hello we were wondering if we can still assist please review these precious tips to obtain better styling results if you are still unsatisfied with your product please let us know send us a private message sharing your product specifications and a proof of purchase well be happy to help,4449628,customer straightens hair with a straightening brush but it doesn't meet expectations. agent asks to review the tips to obtain better styling results.
customer asked registered back in july and i still havent got a response my nephew said screw it he is going without and he isnt sleeping at all why does a lawyer always have to get involved to get results. executive replied thank you for reaching out to us and sharing your concern salee rest assured that we at philips are taking this matter very seriously and are working hard to set up our repair and replacement programs in the meantime would you kindly share with us your location in a private message wed like to see how we could you assist further,4449681,customer needs help with philips. customer asks registered back in July but hasn't got a response. agent asks to share location in a private message.
customer asked do sada nikada nita nisam dobila pa moda se u ovoj godini i to promeni a ovaj poklon bi svakako bio od velike koristi u naem domu. customer asked ps odgovor nije neto kreativan ali je iskren. customer asked zato to nikada nita nisam dobila na nagradnim igrama odgovor nimalo nije kreativan ali jeste iskren a ako ba moram biti kreativna onda mi je ta spravica potrebna da rasisti oblak dima koji nam donosi naa kotlina,4449770,customer asks ps odgovor nije kreativan ali kreativna onda mi je ta spravica potrebna da rasisti oblak dima koji nam donosi naa kotlina. customer is still waiting for help.
customer asked hi why does your clean home app on android copy the clipboard contents every time your start the app clipboard can contain sensitive information and this app in no way needs to access this data. executive replied hi thanks for bringing this into our awareness we kindly recommend that you check the following link in order to obtain detailed information on our app privacy policy if you still have questions please dont hesitate to reach out. executive replied thanks for our conversation we hope weve been able to help you here on social media and would really appreciate it if you could fill out this quick survey it will only take a minute to complete,4449994,customer asks why does the clean home app copy the clipboard contents. agent recommends to check the following link in order to obtain detailed information on the app privacy policy.
customer asked happy new year i love philip products they last and last i bought a blender some years back the machine is in good working order but bottle broke how can i get a replacement please. executive replied hey esther glad to here it has served well please reach out to our service centre nabico enterprises on with the model number appears on the base of the product and starts with hr and they will assist. executive replied thanks for our conversation we hope weve been able to help you here on social media and would really appreciate it if you could fill out this quick survey it will only take a minute to complete. customer asked thanks,4450034,customer wants to replace the broken bottle of a blender. agent asks to fill out a quick survey.
customer asked good afternoon i have a philips multi groomer i have lost the adjustable head for my groomer rather than buy a whole new unit i want to try and just replace the one head is there anyway i can order one please. customer asked i have tried everything. executive replied hello rhys thank you for contacting us what a shame that you lost the head part of your groomer but weve all been there dont worry well do our best to assist you here could you please share a model number of your groomer many thanks in advance,4450054,customer has lost the adjustable head of groomer. agent asks to share a model number.
