Message,CaseNumber,Summary
customer said hi my home internet access box is not connecting to a signal is down near me. agent said in order to get you to the right agent as quickly as possible which type of service are you reaching out about. customer said home phone internet. agent asked hello mark and good afternoon i know how important internet is and we definitely want to make sure you have service what city and state are you located in michelle,3439911,customer home internet access box is not connecting to a signal. agent asks to get to the right agent as quickly as possible.
customer said hello. customer said my name is youshin ahn. customer said i want to request a service. agent said hello and thank you for taking the time to reach out to us today i would be happy to assist you in any way i can is this for your verizon fiosresidential or verizon wirelesscellular services jordan. customer said thank you for responding im chatting now via your homepage. agent said thank you for this information i would be happy to assist you in any way i can through this platform or we can assist you through chat let me know if there is anything else i can do for you jordan,3439919,customer inquires about verizon fiosresidential or verizon wirelesscellular services jordan. agent replied agent said hello and thank you for taking the time to reach out to us today.
customer said can someone assist me. customer said i cant set up my wifi it just wont work. agent said hello benjamin thank you for reaching out to us we can definitely assist you with setting up your wifi are you trying to set up lte home internet or verizon fios aft. customer said i think a lte home internet. agent said ok yes i can definitely assist you with setting up your lte home internet first i want to be sure we are reviewing the same information at the same time were there instructions in the box you received if so please have those handy coutiea,3439945,customer needs help with lte home internet. customer can't set up the wifi. agent will assist with setting up the lte home internet first.
customer said connectivity has continued to deteriorate for the past hours no dns no routing poor and variable to xx mbps on ostensibly gig fiber. agent said we understand the need to have a relaible connection and were here to help any way we can please follow and dm us and we can get started assisting you micah. customer said just fix it its a system issue. agent said we understand the importance of having a stable connection and we are always working to improve our service please follow and dm us and we can further address your concern micah. customer said the whole region is ready to cut the cord if you cant fix your own network i am better off with cellular data than your gig fiber fix it,3440025,customer needs help with gig fiber. customer says the connectivity has continued to deteriorate for the past hours. agent wants to cut the cord if can't fix the network.
customer said i would like to know why your competitors have a lower rate of at minimum a month and allow their customers to upgrade their phone. agent said in order to get you to the right agent as quickly as possible which type of service are you reaching out about. customer said mobile cellular. agent said thank you were connecting you with an agent as quickly as possible. agent said hello there thank you for reaching out to our social media team i understand you have some questions i understand the need for clarity in communication i can only review whats available to you not from a competitor jennifer,3440031,customer needs help with mobile cellular. customer wants to know why competitors have a lower rate of at minimum a month and allow their customers to upgrade their phones. agent replied thank you were connecting you with an agent as quickly as possible.
customer said i fell behind on my due to having covid and not working for some months reached out to ficial services explaining why my bill is behind they do not care that i almost died all they are concerned about is the money very poor customer service from the representatives to the management they do not take customer problems into consideration especially long time customers they have no sympathy at all i never experienced horrible treatment from verizon until now,3440033,customer needs help with money. customer fell behind on due to having covid and not working for some months. customer is still waiting for help.
customer said hey wireless service in sterling va has been deplorable all week super slow if things even load at all and you can see that i have full signal yet after over minutes of waiting the app still couldnt tell youre my service provider maybe fix. customer said i had to get on wifi to actually send that tweet if that helps indicate how bad the problem is. agent said hi michael we appreciate the mention on twitter oh no we know that reliable service is important to you please follow and dm us so we may assist you further thank you linda,3440051,customer says wireless service in sterling va has been deplorable all week. agent asks for help.
customer said question does verizon offer a discount to veterans or senior citizens of age and on ss and tight budget has hit us hard. agent said hi chuck thank you for reaching out to us on facebook we are here to help you we do offer discounts please pm us so we can assist you harley. customer said verizon hi chuck thank you for reaching out to us on facebook we are here to help you we do offer discounts please pm us so we can assist you harley. agent said thanks for that information we do have a military discount you can register on the link below httpswwwverizoncommilitary flora,3440055,customer says does verizon offer a discount to veterans or senior citizens. agent asks if verizon offers a discount to veterans or senior citizens of age and on ss and tight budget.
customer said sucks i have not been able to get a hold of anyone in customer service with criminal activity on my account retail representative only interested in upselling new device nightmare customer service. agent asked oh no we never like to hear that you have come across issues with your account especially any kind of fraudulent activity if you have fraud activity on your account you may file a claim at or by calling our fraud team at christine,3440098,customer needs help with new device. customer has not been able to get a hold of anyone in customer service with criminal activity on account. agent replied oh no we never like to hear that you have come across issues with your account especially any kind of fraudulent activity.
customer said im trying to set up verizon internet for my house and its going to hell. agent said thank you for reaching out regarding your verizon internet setup well be happy to help you here to clarify is this verizon fios home or lte internet service deanna. customer said yeah omfg this shit is a fucking scam and a waste of time fuck verizon. customer said so i finally got the verizon internet working and well left is verizon right is spectrum both from opposite ends of the house on wifi. customer said verizon is more or less consistent all throughout the house but spectrum still clears hard even with its random hiccups and crashes,3440119,customer is trying to set up verizon internet for house but it's going to hell. agent replied be happy to help you here to clarify is this verizon fios home or lte internet service deanna.
customer said need help pairing apple watch. customer said i unpaired it with my old phone and it was not on my wrist and now i cant get it paired. agent said hello tavania thank you for meeting our team here in messenger for support today with your apple watch to confirm are both devices active on their lines alyssa. customer said only one i got a new phone and i have to send my other one back. agent said okay is your apple watch active on your account as well or only paired via bluetooth alyssa. agent asked hey there tavania just following up with you did you get the help you needed or would you like to continue alyssa,3440138,customer needs help with apple watch. customer cannot get the apple watch to be paired with the old phone. agent asks to send the new one back.
customer said i have a line on my account that the phone can not call out. agent said in order to get you to the right agent as quickly as possible which type of service are you reaching out about. agent said hello erica thank you so much for reaching out that doesnt seem fair that the one line is not able to make a phone call are they able to receive phone calls can they sendreceive text messages and use cellular data with wifi turned off kevin,3440142,customer needs help with a line on my account. customer phones can't call out. agent asks to get to the right agent as quickly as possible.
customer said hello i recently paid off the device that was lost i never did the claim to get another one so now i have only one device which is the one im currently using i seen that there will be an iphone if so would i be able to upgrade my current phone to the iphone do i have to pay off this device first before doing that. agent said hello sally thank you for reaching out you would need to pay off your device before you can upgrade does this clarify celeste. customer said yes it does thank you. agent said you are most welcome please let me know if you have any further questions or concerns have a great day celeste,3440150,customer wants to upgrade the current phone to the iphone. agent tells to pay off the device first.
customer said hey verizon did you guys sell all of your towers here in southwest florida sincerely a former employee who is tired of having no service in the middle of the city. agent said hello juan we are happy to review your services with you right here on facebook to allow us to do so properly please reach out to us in a private message at your earliest convenience we are available for you around the clock robert,3440156,customer needs help with verizon. customer phones to complain about the lack of service in the middle of the city. agent replied we are happy to review your services with you.
customer said you hung up on me. customer said call me back at. agent said hello kasey thank you for taking the time to meet us in private messagedm i am sorry to hear that you did not receive the assistance that you need you are messaging the verizon wireless social media team and we communicate via this platform i do not see a previous conversation between you and us on this platform how may i help you today brittany,3440157,customer needs help with verizon. customer apologizes to for not receiving the assistance that needs. agent replied agent said hello kasey.
customer said ive been experiencing a service outage for the last days i am in the coordinating urgent medical care yet cannot call my doctor or answer calls from them without the call dropping please fix now so i can coordinate my oncology care. customer said zip. customer said i was able to speak to an agent on facebook last night they were able to confirm an outage in my area and that techs are working on it they also helped me to enable wifi calling thank you so very much for offering to help i really appreciate your kindness,3440176,customer needs help with zip. customer has been experiencing a service outage for the last days. agent helped to confirm the outage and enable calling.
customer said picture it and verizon still has like one bar of service at the lafayette bart station its been like this for plus years parking lot is ok but not the station it works in the underground stations but not here. customer said picture it and verizon still has like one bar of service at the lafayette bart station its been like this for plus years parking lot is ok but not the station it works in the underground stations but not here. agent said hello there i can understand your frustrations when it comes to reliable service at the lafayette bart station at times a network reset is needed to connect to the nearest tower follow and dm us for additional assistance andrea,3440208,customer needs help with verizon. customer complains about the unreliable service at the Lafayette bart station. agent replied a network reset is needed to connect to the nearest tower.
customer said hi my husband was trying to set up his new phone and was never prompted to turn off his old phone so the activation didnt occur we need help activating his new phone. agent said in order to get you to the right agent as quickly as possible which type of service are you reaching out about. customer said nevermind we figured it out. agent said no worries michelle we are glad to hear you were able to get everything figured out we will be here though if you do come across anything else tell your husband congrats on his new phone christine,3440218,customer helps activate husband's new phone. agent replied to get you to the right agent as quickly as possible.
customer said theres really no change. agent said thank you for the update you are still having an issue with your network connection roger. customer said yes i am. customer said do i need a new sim card or something. agent said thank you a new sim card is not always necessary have you tried powering off your phone and removing the sim for about a minute and then putting it back into your phone roger,3440219,customer asks for a new sim card but says it's not necessary. agent replied powering off your phone and removing the sim for about a minute and then putting it back into your phone.
customer said i cant imagine we are going to get anywhere in this conversation verizon only care about new or customers with many phones. agent said i am sorry to hear that you feel this way please let us know if you change your mind and we would be happy to assist you celeste. customer asked guess you answered me perfectly fact you ended this shows how pathetic verizon customer service iscoward. agent asked how are we doing please answer the following question so we can serve you better,3440229,customer can't understand why verizon doesn't care about new or customers with many phones. agent replied please let us know if you change your mind and we would be happy to assist you celeste.
customer said cedar rapids friends i have to give a shout out to cam at verizon on edgewood my iphone was malfunctioning yesterday so he got a new one overnighted to me at no charge for shipping or the phone and he made an appointment for me today so he could set up my new phone without me waiting in line and he offered up an old fart discount for me saving me about anyway this type of service renews my faith in mankind but i do wonder what made cam guess i wasnt still,3440238,customer iphone was malfunctioning so cam got a new one overnight at no charge for shipping or the phone and he made an appointment for today. customer is still waiting for help.
customer said i am having occasional sound issues with wten channel via tv no idea if this is affecting anyone else all other channels seems fine the sounds stutters and sort of cuts out happens on other tv in the house rebooted dvr no difference. agent asked hey harry i recommend rebooted any routers that you have as well if its not affecting any other channel it may or may not be a network issue on our end wmj. customer said thanks i will try that,3440240,customer needs help with dvr. customer is having occasional sound issues with wten channel via tv. agent suggests reboot the routers.
customer said verizon fios is trying to scam customers who earned a reward e gift card by switching to their service the website will not redeem the ecard it claims to have site issues and asks you to try later i have done everything asked on my side to ensure a sound connection including using multiple browsers bottom line there is no way to get this e card when i finally got to a helpful agent hours later she put in a work order for an e gift card and admitted that she has had to process multiple requests with a third party vendor and i was quoted a month to two months processing time sounds like verizon doesnt have the money and is buying time to send out these rewards shareholders beware,3440250,agent tells that verizon fios is trying to scam customers who earned a reward e gift card by switching to their service.
customer said your customer service is horrible. customer said customer service specialist sighing on the line like we are causing an inconvenience. agent said hi jay im really sorry to hear that youve had a less than stellar experience with our customer service team we care and we will work to make the situation right for you send us a private message for assistance via facebook agents are always here to help we look forward to working with you andrea,3440252,customer needs help with customer service specialist. customer jay thinks customer service is horrible. agent apologizes and will look forward to working with
customer said hi i am so sorry i did not see the last message i ended up going to a verizon store and they trouble shot for a few minutes and then came to the conclusion that it was just a faulty sim so i got a new one thank you. agent said hey rachel thank you so much for reaching out to us here in social media im so glad to hear that you were able to get it working again please let us know if there is any other way we can be of assistance have a great rest of your day celeste. customer said thank you and you too,3440262,customer needs help with sim. customer Rachel got a new phone because it was a faulty one. agent replied agent said hey rachel thank you so much for reaching out to us here in social media.
customer said data and cellular issues have happen indoors as well as outdoors and while driving. agent said thank you for the details wed like to take a closer look at the situation weve sent you a private note please respond when you have the time to troubleshoot and we can proceed damien. agent said hello there we appreciate you bringing your service concern to light and well be glad to troubleshoot with you once you respond well send you a link to verify your account and start the troubleshooting process we look forward to hearing back from you damien,3440282,customer phones for help with data and cellular issues. agent replied send you a link to verify your account and start the troubleshooting process.
customer said hotspot. agent said in order to get you to the right agent as quickly as possible which type of service are you reaching out about. agent said hi kathy thank you so much for reaching out to us on facebook my name is heather your live account expert i see you are needing assistance with hotspot can you please tell me a little more do you need this service added to your current plan or are you wanting to purchase a hotspot device heather h,3440289,customer heather asks to tell her a little more about hotspot. agent replied in order to get you to the right agent as quickly as possible.
customer said folks javascript or css is broken for this page annoying since now i have to go into town and visit a verizon store to transfer a phone number and pay. agent said in order to get you to the right agent as quickly as possible which type of service are you reaching out about. customer said your myverizon online script for the web. agent said good afternoon leslie thanks for reaching out via facebook making sure you can access your myverizon account is crucial im here to help have you run through any trouibleshooting yourself justin,3440300,customer needs help with myverizon online script. customer has to go into town and visit a verizon store to transfer a phone number and pay. agent replied to get you to the right agent as quickly as possible.
customer said verizon customer service sucks. agent said in order to get you to the right agent as quickly as possible which type of service are you reaching out about. agent said hello nick thank you for messaging in on social media with your concerns im sorry you feel this way and want to ensure we can turn this around can you please provide additional details so i can better assist you christina,3440311,customer phones to complain about verizon customer service. agent replied in order to get you to the right agent as quickly as possible.
customer said hello sorry i lost the chat session when i restarted my phone will have to troubleshoot next week as ill be out of town. agent said hi there thank you for your response just to be sure you said you would have to continue troubleshooting another day nicki. customer said yes i have to catch a flight will be back in town next week. agent said yes you can continue anytime just send us a message here on twitter to pick up where you left off i appreciate you for taking the time to reach out to us have a safe flight well be here when you get back in town next week andrea. customer said appreciate it have a good day,3440334,customer phone will have to troubleshoot next week as ill be out of town. agent asks to send a message to have a safe flight.
customer said is it possible to upload and use a professional voicemail greeting on my iphone instead of using the internal microphone which sounds horrible. agent said hello justin thanks for reaching out to us today on verizon wireless social media were always here to help thats a great question were not aware of any such option at this time however you could contact apple the device manufacturer to confirm if there are any such options you can reach them directly at aeric,3440343,customer says is it possible to upload and use a professional voicemail greeting. agent tells it's possible to upload and use a professional voicemail greeting on iphone.
customer said im tired of this slow phone service from the fact that i can get an iphone free from is almost incentive enough to switch however it would only be of us and their unlimited plan is kinda expensive. agent said hey there jessica we would be happy to have you with us here at verizon please feel free to follow and dm us if you need assistance or have any questions about plans or pricing celeste. customer said i so would but for a single and not much less for two lines is a little expensive,3440363,customer needs help with iphone. customer Jessica is tired of the slow phone service and wants to switch to a cheaper plan. agent replied agent said hey there jessica.
customer said weeks ago dont recall adding any apps i tried closing all it didnt help the only stuff i have using speech to text are messages email app google stuff and chrome no problems with google and chrome. agent said thank you for this information we are happy to review this with you in depth to allow us to do so please leave us a private note here we look forward to working with you soon robert,3440367,customer needs help with chrome. customer has problems with speech to text. agent asks to leave a private note.
customer said i would just be happy having service on my phone. customer said phone doesnt do any good when service sucks or when your in an area with more than people you cant get data to work. customer asked what is better actually having service on my phone. agent said hi there kandy thank you tons for reaching out to us today we are here and dedicated to help resolve any issues with your devices being able to have good working service is essential please send us a private message so we can further investigate paisia,3440368,customer needs help with phone. customer phones do no good when service sucks or when in an area with more people. agent replied send us a private message.
customer said hello i missed a call from technical support and im not sure what was needed so im unsure which buttons to push when i call back. agent said in order to get you to the right agent as quickly as possible which type of service are you reaching out about. agent said hi there ashley if you missed the call you would just want to contact customer care at so you can be transferred to the relevant department if you have questions for us here let me know zachary,3440370,customer needs help with unsure which buttons. customer ashley missed a call from technical support. agent asks her to contact customer care so she can be transferred to the relevant department.
customer said i am having trouble with my replacement phone. agent said in order to get you to the right agent as quickly as possible which type of service are you reaching out about. agent asked good afternoon amanda and thanks for reaching out via facebook we never want you to have any trouble with your device so were here to help in any way we can what kind trouble are you experiencing justin. customer said thanks i figured it out. agent said thanks for taking the time to reach out to us have a wonderful weekend thanks for being a verizon customer emaani,3440371,customer is having trouble with the replacement phone. agent helps to figure it out.
customer said hi. customer said im about to buy a phone and the owner says is a verizon unlocked phone but i want to make sure it is heres the imei plus. agent said hi there what i would suggest is providing the imei to your carrier to determine compatibility in order for us to check the lock status wed have to pull up the account the device was last active on which would require the account owner of this account to reach out to us most carriers have a section on their website that allows you to check to make sure an imei will be all set to activate with them zachary,3440377,customer wants to make sure the phone is compatible with the imei. agent suggests providing the imei to the carrier to determine compatibility.
customer said trying to activate my phone. agent said hi diamond thanks for reaching out to us on facebook congratulations on your new device im happy to assist you with activating it please verify yourself using the link below by connecting with us you grant us permission to review your services so we can offer you the best value refusing to authenticate will not impact your current services it is your right and our duty to protect your account information for quality we may monitor and review this conversation visit our information collection and privacy policy to learn more at verizoncomprivacy please note the link we provide has a timed expiration so we encourage you to continue as soon as possible authenticate and continue here emaani,3440393,customer wants to activate phone. agent asks to verify by visiting the information collection and privacy policy.
customer said yeah given its been doing it for a bit and gotten worse lately we have decided to end our journey for now with verizon att are just out performing you on price and coverage now. agent said we are definitely sorry to see you go and your concerns always important to us we are here if you ever decide to come back rest assured thank you for being a valued customer for the time you were with us coutiea. agent asked how are we doing please answer the following question so we can serve you better,3440402,customer needs help with coverage. customer has decided to end their journey for now with verizon att. agent apologizes and promises to serve better.
customer said hi e though e were ordering aiphone not an. customer said what can we do to change this. agent said hello tink thank you for reaching out to us here on facebook for assistance with your verizon wireless account and services we are happy to assist you with your order please tell us was this ordered in store over the phone or online do you have your order number and location code robert,3440405,customer needs help with aiphone. customer wants to change the phone. agent asks for the order number and location code.
customer said lucas qualifying underway at wheatland wont be many updates from me this weekend internet is out again and sucks at my house. agent said good evening and thank you for bringing this to our attention through social media im more than happy to help have a look at whats happening with your services please follow and dm us erica. customer said all good never have had service here just more noticeable now without our wifi working,3440408,customer needs help with lucas qualifying. customer thanks for bringing this to attention through social media. agent replied im more than happy to help have a look at whats happening with your services please follow and dm us erica.
customer asked i have the disney bundle but my hulu dont work what do i do. agent said in order to get you to the right agent as quickly as possible which type of service are you reaching out about. customer said disney bundle. agent said hi destiny thank you for reaching out to us via facebook id be happy to assist you with accessing your entertainment subscriptions i have included a link below that list the details of enrolling into hulu httpscynovia,3440418,customer needs help with disney bundle. customer wants to enroll into hulu but it doesn't work. agent replied in order to get you to the right agent as quickly as possible.
customer said i have been a customer of verizon for years and i purchased my new iphone and in december i am still paying for my phone and now you are giving the phone away for anyone to sign up for what i did as a loyal customer really. agent said we always have promotions going on for loyal customers to upgrade and for new customers you can always check for these offers in the my verizon app please follow and dm us and we can assist you better aracely. customer said i want this promotion and my phone for free. agent said we understand your concerns liz getting a deal on your phone is so important and helps with your overall budget please follow and dm us so we can better assist you christina,3440419,customer has been a customer of verizon for years and purchased her new iphone. agent wants the promotion and her phone for free.
customer said want to tell everyone out there how much of a crook verizon is i firmly believe they are sending signals through the router to make my cable act up with strange lights trying to find out what was going on they recommended replacing my router and she stipulated that my monthly bill will increase i firmly believe that if their router is not working properly they should replace it this sounds to me like they were deliberately setting me up to get more money from me and nothing is wrong with that router verizon stinks this is what i posted on facebook all the woman could talk about was raising my rate is that how you do business by ripping off your customers,3440420,customer complains to that verizon is sending signals through the router to make cable act up. customer is still waiting for help.
customer said my phone drops calls and text messages refuse to send my husband and i both use verizon he has a lesser subscription than i do yet his works just fine. agent said thank you for joining us on twitter i know how frustrating this may be i live on my phone and i depend on it for everything we will get this working for you the plan type wont affect voice calls or messages lets do some troubleshooting to start are we speaking on your phone paullo,3440446,customer phone drops calls and text messages. agent will do some troubleshooting to start.
customer asked hello i am an att subscriber who would like to switch to verizon i would like to port over phone numbers and bring devices to verizon the devices are unlocked and are capable of using an esim for service iphone and iphone mini. agent said hi good evening thank you for reaching out to us through our social media platform i am here to help im happy to hear youre interested in becoming part of the verizon family to start service call our sales department at have i addressed all your concerns at this time bri,3440478,customer needs help with iphone and iphone mini. customer wants to switch to verizon and wants to port over phone numbers and bring devices to verizon. agent replied agent said hi good evening thank you for reaching out to us through our social media platform i am here to help.
customer said hey. agent said hello destiny thank you for taking the time to meet us in private messagedm how may i help you today brittany. customer said i bought a phone from someone and after i bought it they reported it stolen so they could get another phone for free. agent said thank you for sharing more with me the account owner would be responsible for the equipment price regardless of the equiptment being stolen how can we assist in this event on your end eli,3440501,customer bought a phone from someone and after bought it they reported it stolen so they could get another phone for free. agent replied the account owner would be responsible for the equipment price regardless of the equiptment being stolen.
customer said nouveau top le sserafim fearless fois stray kids broken compass fois everglow pirate fois nmixx oo fois blackpink stay fois. customer said nouveau top bts magic shop fois bts we are bulletproof the etern fois bts idol fois bts my time fois bts louder than bombs fois. customer said nouveau top ellie goulding love me like you do fois demi lovato heart by heart fois enhypen drunkdazed fois sofia karlberg crazy in love fois salem ilese with tomorrow x together fois. customer said nouveau top seventeen ash fois seventeen march fois seventeen don quixote fois seventeen hot fois the weeknd after hours fois. customer said nouveau top nmixx oo fois aespa savage fois bts go go fois agust d daechwita fois ateez say my name fois,3440512,customer needs help with seventeen ash. customer and talk about their love for each other. customer is still waiting for help.
customer said hello if i was to upgrade to a iphone but decide i dont like it after a couple days of using the phone would i be able to switch it out for another phone. agent said hello shonna we are here to help that is a great question devices bought can be return within days however if it is opened and used there will be a refurbished fee betsy. customer said oh okay thank you. agent said it is always a pleasure to hear from you shonna have we addressed everything on your mind this evening eli. customer said yes thank you. agent said there is always an expert online to lend a helping hand circle right back to us if any questions arise i hope you can get back to enjoying your services and a lovely weekend ahead eli,3440522,customer wants to upgrade to a iphone but decides not to because wants to switch it out for another phone. agent answers the question and tells there is always an online expert to lend a helping hand.
customer asked how do i get to the on demand content for this channel. agent said hey there and thanks for asking us if on demand content is available for that channel youll find it in the on demand menu via the button on your remote matthew. customer said it just takes me to a generic search screen does that mean there isnt any for the channel. agent said it is possible that on demand content isnt available for that channel as not all networks have this feature available on their channel matthew. customer said darn ok thank you. agent said thank you as well were here if you have any other questions later on matthew,3440534,customer needs help with matthew. customer says how do i get to the on demand content for this channel. agent tells how to find on demand content for the channel.
customer said this is paying customers get in a metropolitan area of chicago. agent said hello thanks for reaching out to us via twitter having service is vital please follow and dm us so we can further assist you adrian. customer asked bars and no web page why. agent said i understand how frustrating is may be to have slow data i live on my phone i need it for everything please follow and direct message us we want to help paullo,3440544,customer needs help with bars. customer asks for help with slow data. agent replied please follow and dm us so we can further assist you adrian.
customer said i went into verizon a couple weeks ago to see what deal they would give me as an existing customer guess what nada bupkis zip two new se phones for each upfront to keep my bill under or sign a two year contract for no reduction in my ridiculous internet bill went to tmobile recommended by wirecutter got the same phones half price lowered my bill lowered my internet bill by and they pay for my netflix very satisfied with service the kid at verizon was smug and take it or leave it i left,3440547,customer needs help with netflix. customer went into verizon to see what deal they would give as an existing customer. customer is still waiting for help.
customer said yes phone still doesnt work. agent said i am sorry to hear that you are still having trouble with your service id be happy to help look into this for you what zip code are you in when service has been affected voice messaging data angie. agent said thank you for that we are aware some customers in your service area may be experiencing issues and our network teams are looking into this for more information you may also visit brianna,3440555,customer phone still doesn't work. agent says some customers may be experiencing issues.
customer said hello. agent said in order to get you to the right agent as quickly as possible which type of service are you reaching out about. customer said i would like to get off my parents account and was wondering what pricing options would be. customer said mobile cellular. agent said hi kelly thanks for reaching out us on facebook please use the link below to view our available plans please let us know if you have any questions or concerns emaani,3440560,customer needs help with mobile cellular. customer wants to get off parents account. agent recommends a mobile cellular plan.
customer said i would like my old facebook page i cant get my messages thank you. agent said in order to get you to the right agent as quickly as possible which type of service are you reaching out about. customer said mobile cellular. agent said hi gregory thank you for reaching out to us on facebook we dont have anything to do with facebook accounts gregory may i be of assistance with your verizon account linda. customer said thank you i will keep looking. agent said ok if you ever do need assistance with anything verizon feel free to reach back out to us here we are here to help you i hope you enjoy the weekend linda. customer said thank you linda. agent said youre very welcome linda,3440571,customer needs help with mobile cellular. customer can't get messages from old facebook page. agent asks to reach back out to them.
customer said need to set up a phone bill payment promise and get phone service restored. agent said hello heidi thank you for contacting our social media team oh i know having service is very important to you setting up a promise to pay will not get your services restored heidi the only way to get your services restored on the same day is to pay any past due balance you may have would you like to take a look at your account and see whats going on linda. customer said this bill was sprung on me and i need my phone for work anything possible i can do. agent said you would have to contact ficial services and they may be able to work something out with you you can reach them at their hours are msa eastern time does that help linda,3440586,customer needs help with my phone. customer wants to set up a phone bill payment promise and get phone service restored. agent asks to pay past due balance.
customer said you guys lost checks within months and i believe you are trying to make us pay via eft its not gonna happen stop harassing me to pay via eft if this keeps up we wont be renewing our contract. agent said we definitely want to make sure that nothing gets lost we do offer various ways to pay if you need any assistance please follow and dm us alexandria. customer said will you guys be covering our canceled check charges you guys might want to check on your processing of mailed payments at your texas facility we do have other options. agent said we are more than happy to check on those concerns please follow and send us a dm whenever you have time we are always happy to assist alexandria,3440587,customer needs help with checks. customer wants to stop harassing to pay via eft and asks to check on the processing of mailed payments at their facility. agent replied we definitely want to make sure that nothing gets lost.
customer said i have a phone its been blacklisted cant get in contact with the original owners what can i do. agent said hello joey thank you for reaching back out on facebook i know how important it is to be able to use your phone however only the original owner would be able to work with us to get the phone removed from the list im so sorry for the inconvenience please let me know if you have any further questions or concerns christina,3440590,customer phones have been blacklisted and can't get in contact with the original owners. agent replied get the phone removed from the list.
customer said verizon that doesnt work. agent said we dont like hearing that you are having issues we are here to get you up and running please follow and dm us for assistance aracely. customer said verizon can you fix my problem you falsely charged me for a product and none of the customer service representatives over the course of hours could correct the issue completely incompetent customer service. agent said nothing is worse than be charged incorrectly please follow and dm us to get this corrected aracely. customer said rich brooks exactly its crazy. agent said hi just checking in with you after our last message do you need to continue this conversation with your social media representative,3440605,customer needs help with rich brooks. customer asks to fix the problem that was charged for a product. agent asks to continue the conversation with the social media representative.
customer said hey one more thing i dd a review for you for being so helpful the credir was right. customer said discount credit thing. agent asked hi there how are you today thank you for reaching out to us here in social media i would be more than happy to assist you with your concern reviewing the thread you are receiving a inconvience credit on your next bill i hope this information was helpful mabell,3440606,customer needs help with discount credit. customer thanks for being helpful. agent replied you are receiving a inconvience credit on your next bill.
customer said yes i need help. agent said good evening and thank you for reaching out to our social media team how may i be of assistance erica. customer said my data is this slow. customer said my data is insanely slow. agent said thank you for meeting us in a dm i know its important that you are experiencing the best from your service can you provide me with your zip code so i can check the service in your area brianna,3440651,customer needs help with my data. customer wants to check the service. agent asks for the zip code.
customer said hi my my verizon app wont work anymore i try to log in it stays on for a few seconds then disappears please help how can i fix it. agent said in order to get you to the right agent as quickly as possible which type of service are you reaching out about. customer said my my verizon app. agent said good evening and thank you for reaching out to our social media team im more than happy to review whats happening with the app with you how long has this been happening erica. customer said i think i just fixed it im guessing that the icon on my home screen was kind of a dead shortcut i removed it replaced it with a new icon and now it seems to be working properly. agent said awesome that is great to hear were we able to address your concerns today aracely,3440656,customer calls to fix the verizon app but it doesn't work. agent thinks it's because the icon on the home screen was kind of a dead shortcut.
customer said do i have to purchase a separate line for the watch. agent said the samsung galaxy can be connected to bluetooth for the ability to make and receive calls text message etc when the smartphone is outside of bluetooth signal range a line of service would be needed cassie. agent said the samsung galaxy can be used with just bluetooth connection for the ability to make calls receive calls text message etc when the smartphone is out of bluetooth range a line of service would be needed cassie,3440661,customer says do i have to purchase a separate line for the watch. agent tells the samsung galaxy can be connected to bluetooth for the ability to make and receive calls.
customer said i paid my balance today that was overdue when they shut off my service and it never turned back on. agent said in order to get you to the right agent as quickly as possible which type of service are you reaching out about. customer said mobile cellular. agent said thank you were connecting you with an agent as quickly as possible. agent said hey jessie thank you for reaching out so glad to be speaking with you i see that you need some help with restoring your service i know how important it is to have your service on and running smooth we will be glad to be of assistance to you tonight how long ago did you pay the bill becky,3440664,customer needs help with mobile cellular. customer phones to ask for help with restoring service. agent will be glad to be of assistance.
